schemaVersion,recordType,content.rank,content.title,content.authors,content.paper_url,content.pdf_url,content.github_url,content.github_stars,content.huggingface_url,content.huggingface_upvotes,content.source_platform,content.has_code,content.impact_score,content.published_date,collectedAt
1.0,RESEARCH_PAPER,291,RECAP-Forcing: Retaining Content Appearances for Long Video Generation,"Haiyang Xu, Zheng Ding, Zhuowen Tu",https://arxiv.org/abs/2608.26671,https://arxiv.org/pdf/2608.26671.pdf,https://github.com/xXuHaiyang/RECAP-Forcing,15,https://huggingface.co/papers/2608.26671,6,Hugging Face Daily Papers,True,165.0,2026-08-27T00:00:00.000Z,2026-09-12T07:57:23.197252+00:00
1.0,RESEARCH_PAPER,292,Training-Free Speech-Centric Omni Understanding with Frozen VLMs,"Ankan Deria, Hanoona Rasheed, Xilin He, Fahad Shahbaz Khan, Salman Khan",https://arxiv.org/abs/2609.04242,https://arxiv.org/pdf/2609.04242.pdf,https://github.com/mbzuai-oryx/OmniEvalKit,10,https://huggingface.co/papers/2609.04242,6,Hugging Face Daily Papers,True,160.0,2026-08-07T00:00:00.000Z,2026-09-12T07:57:20.250934+00:00
1.0,RESEARCH_PAPER,293,Super Star: Towards Streaming Real-time Interactive Agents for Digital Humans,"Wentao Jiang, Youchen Xie, Haidi Fan, Yajing Chen, Xin Wang, Ye Shi, Jingya Wang",https://arxiv.org/abs/2608.24909,https://arxiv.org/pdf/2608.24909.pdf,https://github.com/PeterIverson/Super-Star,9,https://huggingface.co/papers/2608.24909,6,Hugging Face Daily Papers,True,159.0,2026-07-22T00:00:00.000Z,2026-09-12T07:57:25.460610+00:00
1.0,RESEARCH_PAPER,294,Refuse without Refusal: A Structural Analysis of Safety-Tuning Responses for Reducing False Refusals in Language Models,"Minji Kim, Hyounghun Kim",https://arxiv.org/abs/2609.04714,https://arxiv.org/pdf/2609.04714.pdf,https://github.com/mz-kim/Refuse-without-Refusal,2,https://huggingface.co/papers/2609.04714,6,Hugging Face Daily Papers,True,152.0,2026-09-04T00:00:00.000Z,2026-09-12T07:57:20.250916+00:00
1.0,RESEARCH_PAPER,295,Cross-Model Memory Transfer via Target-Side Reader Adaptation,"Mingyuan Li, Guangsheng Yu, Xu Wang, Shaoxiong Ji",https://arxiv.org/abs/2608.17050,https://arxiv.org/pdf/2608.17050.pdf,https://github.com/OLAResearch/XMemTransfer,2,https://huggingface.co/papers/2608.17050,6,Hugging Face Daily Papers,True,152.0,2026-08-17T00:00:00.000Z,2026-09-12T07:57:29.577251+00:00
1.0,RESEARCH_PAPER,296,EvoGenUI-Bench: Evaluating LLMs as Multi-Turn Generative UI Assistants,"Yue Peng, Lanke Xia, Zihan Wang, Jiahao Ye, Ke Ning, Hongyi Wen",https://arxiv.org/abs/2608.29387,https://arxiv.org/pdf/2608.29387.pdf,https://github.com/MAPS-research/EvoGenUI-Bench,1,https://huggingface.co/papers/2608.29387,6,Hugging Face Daily Papers,True,151.0,2026-08-29T00:00:00.000Z,2026-09-12T07:57:23.197246+00:00
1.0,RESEARCH_PAPER,297,SpanCalib-VLM: Calibrated Hallucination Span Detection in Vision-Language Models,"Amanuel Gizachew Abebe, Yasmin Moslem",https://arxiv.org/abs/2608.29974,https://arxiv.org/pdf/2608.29974.pdf,https://github.com/Aman-byte1/Hallucination-Detection-in-LVLMs,0,https://huggingface.co/papers/2608.29974,6,Hugging Face Daily Papers,True,150.0,2026-08-30T00:00:00.000Z,2026-09-12T07:57:23.197232+00:00
1.0,RESEARCH_PAPER,298,Prefix Sliding for efficient test-time scaling,"Niklas Muennighoff, Zhengyang Wang, Zeyi Chen, Weijia Shi, Binyuan Hui, John Yang, Dapeng Jiang, Mika Senghaas, Fares Obeid, Johannes Hagemann, Sami Jaghouar, Ludwig Schmidt, Percy Liang, Jason Wei, Andrew Y. Ng, Luke Zettlemoyer, Yejin Choi, Mike Lewis",https://arxiv.org/abs/2608.26070,https://arxiv.org/pdf/2608.26070.pdf,https://github.com/Muennighoff/prefix-sliding,23,https://huggingface.co/papers/2608.26070,5,Hugging Face Daily Papers,True,148.0,2026-08-26T00:00:00.000Z,2026-09-12T07:57:25.460632+00:00
1.0,RESEARCH_PAPER,299,Dynamic Important Example Mining for Reinforcement Finetuning,"Haoru Tan, Sitong Wu, Yanfeng Chen, Shizhen Zhao, Yang-Tian Sun, Tianjia Liu, Chirui Chang, Shaofeng Zhang, Samm Sun, Xiuzhe Wu, Ruobing Xie, Xiaojuan Qi",https://arxiv.org/abs/2608.29252,https://arxiv.org/pdf/2608.29252.pdf,https://github.com/hrtan/DIEM,15,https://huggingface.co/papers/2608.29252,5,Hugging Face Daily Papers,True,140.0,2026-08-29T00:00:00.000Z,2026-09-12T07:57:23.197277+00:00
1.0,RESEARCH_PAPER,300,The Problem Is the Problem: Towards Scalable Mathematical Discovery,"Zeyu Zheng, Shengtong Zhang, Jeremy Avigad, Prasad Tetali, Sean Welleck",https://arxiv.org/abs/2608.16977,https://arxiv.org/pdf/2608.16977.pdf,https://github.com/zeyu-zheng/FAR,15,https://huggingface.co/papers/2608.16977,5,Hugging Face Daily Papers,True,140.0,2026-08-17T00:00:00.000Z,2026-09-12T07:57:29.577264+00:00
1.0,RESEARCH_PAPER,301,ReFlowSET: Representation-Aligned Latent Flow Matching for SAR-to-EO Image Translation,"Jeonghyeok Do, Seungchul Lee, Munchurl Kim",https://arxiv.org/abs/2609.00968,https://arxiv.org/pdf/2609.00968.pdf,https://github.com/KAIST-VICLab/ReFlowSET,5,https://huggingface.co/papers/2609.00968,5,Hugging Face Daily Papers,True,130.0,2026-09-01T00:00:00.000Z,2026-09-12T07:57:22.572810+00:00
1.0,RESEARCH_PAPER,302,MMMMM: A Unified Taxonomy for Investigating the Mechanisms of Multilingual MultiModal Misinformation,"Nadav Borenstein, Greta Warren, Desmond Elliott, Isabelle Augenstein",https://arxiv.org/abs/2608.29681,https://arxiv.org/pdf/2608.29681.pdf,https://github.com/nadavborenstein/MultimodalTaxonomy,1,https://huggingface.co/papers/2608.29681,5,Hugging Face Daily Papers,True,126.0,2026-08-30T00:00:00.000Z,2026-09-12T07:57:23.197264+00:00
1.0,RESEARCH_PAPER,303,One Polluted Page Is Enough: Evaluating Web Content Pollution in LLM Recommenders,"Minghao Luo, Liang Chen",https://arxiv.org/abs/2606.13610,https://arxiv.org/pdf/2606.13610.pdf,https://github.com/leoluolol/forge-benchmark,1,https://huggingface.co/papers/2606.13610,5,Hugging Face Daily Papers,True,126.0,2026-08-24T00:00:00.000Z,2026-09-12T07:57:26.676565+00:00
1.0,RESEARCH_PAPER,304,"Privacy Failure in Split-LLM Training, The Returned Gradient Nullifies the Decoys","Georgios Politis, Evangelos Pappas",https://arxiv.org/abs/2609.04382,https://arxiv.org/pdf/2609.04382.pdf,https://github.com/setloop-io/Privacy-Failure-in-Split-LLM-Training-The-Returned-Gradient-Nullifies-the-Decoys,0,https://huggingface.co/papers/2609.04382,5,Hugging Face Daily Papers,True,125.0,2026-09-03T00:00:00.000Z,2026-09-12T07:57:12.924604+00:00
1.0,RESEARCH_PAPER,305,Industrial-Instruction: An End-to-End Framework for Building Instruction-Tuning and Benchmark Datasets from Industrial Technical Reports,"Parsa Bakhtiari, Hassan Bashiri, Alireza Khalilipour, Masoud Nasiripour, Moharram Challenger",https://arxiv.org/abs/2608.22817,https://arxiv.org/pdf/2608.22817.pdf,https://github.com/parssky/industrial-instruction,0,https://huggingface.co/papers/2608.22817,5,Hugging Face Daily Papers,True,125.0,2026-08-24T00:00:00.000Z,2026-09-12T07:57:26.676556+00:00
1.0,RESEARCH_PAPER,306,"Training, learning and inference: unified dynamics of neural systems",Mian Wang,https://arxiv.org/abs/2608.20965,https://arxiv.org/pdf/2608.20965.pdf,https://github.com/wind342/gfg-training-learning-inference-experiments,0,https://huggingface.co/papers/2608.20965,5,Hugging Face Daily Papers,True,125.0,2026-08-21T00:00:00.000Z,2026-09-12T07:57:23.796910+00:00
1.0,RESEARCH_PAPER,307,A Modular Agent for Reliable and Auditable Spatial Relation Verification in CT Scans,"Simon Vincent Abel, Heiko Hillenhagen, Michael Götz, Timo Ropinski, Ayhan Can Erdur, Daniel Santak Wolf",https://arxiv.org/abs/2608.21140,https://arxiv.org/pdf/2608.21140.pdf,https://github.com/DeveloperNomis/MICCAI-Medical-Agent,0,https://huggingface.co/papers/2608.21140,5,Hugging Face Daily Papers,True,125.0,2026-08-21T00:00:00.000Z,2026-09-12T07:57:25.460641+00:00
1.0,RESEARCH_PAPER,308,PTXBench: Benchmark and Adapt LLMs for GPU Kernel Optimization with Architecture-specific PTX,"Genghan Zhang, Yixin Dong, Chengze Fan, Zhichen Zeng, Yueming Yuan, Shaowei Zhu, Kunle Olukotun",https://arxiv.org/abs/2608.17379,https://arxiv.org/pdf/2608.17379.pdf,https://github.com/zhang677/PTXBench,19,https://huggingface.co/papers/2608.17379,4,Hugging Face Daily Papers,True,119.0,2026-08-18T00:00:00.000Z,2026-09-12T07:57:29.577277+00:00
1.0,RESEARCH_PAPER,309,RIBOSPAN: A Long-Context RNA Foundation Model for Versatile RNA Modeling,"Ziyuan Wang, Bohao Tang, Fei Zhang, Shuo Han, Pengfei Liu",https://arxiv.org/abs/2608.22849,https://arxiv.org/pdf/2608.22849.pdf,https://github.com/GAIR-NLP/RIBOSPAN-FM,18,https://huggingface.co/papers/2608.22849,4,Hugging Face Daily Papers,True,118.0,2026-08-24T00:00:00.000Z,2026-09-12T07:57:26.676630+00:00
1.0,RESEARCH_PAPER,310,LibriBrain100: One Hundred Hours of Broad and Deep MEG Data for Neural Speech Decoding at Scale,"Francesco Mantegna, Dulhan Jayalath, Gereon Elvers, Tasha Kim, Benjamin Ballyk, Alex Fung, SungJun Cho, Teyun Kwon, Luisa Kurth, Miran Özdogan, Gilad Landau, Pratik Somaiya, Natalie Voets, Mark Woolrich, Oiwi Parker Jones",https://arxiv.org/abs/2608.25204,https://arxiv.org/pdf/2608.25204.pdf,https://github.com/neural-processing-lab/pnpl,14,https://huggingface.co/papers/2608.25204,4,Hugging Face Daily Papers,True,114.0,2026-08-25T00:00:00.000Z,2026-09-12T07:57:25.460681+00:00
1.0,RESEARCH_PAPER,311,From Generation to Simulation: How Far Are World Models from Being True Simulators?,"Tong Wang, Huan Deng, Mucheng Yang, Yang He, Xiaohui Kuang, Gang Zhao",https://arxiv.org/abs/2608.23070,https://arxiv.org/pdf/2608.23070.pdf,https://github.com/AtongWang/world-model-simulators,14,https://huggingface.co/papers/2608.23070,4,Hugging Face Daily Papers,True,114.0,2026-08-24T00:00:00.000Z,2026-09-12T07:57:26.676621+00:00
1.0,RESEARCH_PAPER,312,Bounded Agents: Delegation Security for Multi-Agent AI Systems,Xabier Muruaga,https://arxiv.org/abs/2608.15888,https://arxiv.org/pdf/2608.15888.pdf,https://github.com/xmuruaga/bounded-agents,4,https://huggingface.co/papers/2608.15888,4,Hugging Face Daily Papers,True,104.0,2026-08-16T00:00:00.000Z,2026-09-12T07:57:28.966630+00:00
1.0,RESEARCH_PAPER,313,Generative Semantic Scene Completion,"Shi Chen, Weifeng Ge",https://arxiv.org/abs/2608.26737,https://arxiv.org/pdf/2608.26737.pdf,https://github.com/BillyChern/GSSC-S2D2,3,https://huggingface.co/papers/2608.26737,4,Hugging Face Daily Papers,True,103.0,2026-08-27T00:00:00.000Z,2026-09-12T07:57:23.796916+00:00
1.0,RESEARCH_PAPER,314,RetrievalRouter: Joint Modality and Architecture Selection for Document Retrieval,"Emre Kuru, Mehmet Onur Keskin, Reza Farahbakhsh, Noel Crespi",https://arxiv.org/abs/2608.25625,https://arxiv.org/pdf/2608.25625.pdf,https://github.com/emrekuruu/retrieval-router,3,https://huggingface.co/papers/2608.25625,4,Hugging Face Daily Papers,True,103.0,2026-08-26T00:00:00.000Z,2026-09-12T07:57:25.460670+00:00
1.0,RESEARCH_PAPER,315,Length-Adaptive Decoding for Masked Diffusion Machine Translation,"Yan Zhan, Mengkai Hou, Wanting Zhang, Zhijun Gao",https://arxiv.org/abs/2608.22274,https://arxiv.org/pdf/2608.22274.pdf,https://github.com/Entropy-Valley/Entropy-Valley,3,https://huggingface.co/papers/2608.22274,4,Hugging Face Daily Papers,True,103.0,2026-08-23T00:00:00.000Z,2026-09-12T07:57:26.050121+00:00
1.0,RESEARCH_PAPER,316,TorchMorph: CUDA-accelerated Morphological Transforms,Kai Zhao,https://arxiv.org/abs/2608.24738,https://arxiv.org/pdf/2608.24738.pdf,https://github.com/intcomp/torchmorph,2,https://huggingface.co/papers/2608.24738,4,Hugging Face Daily Papers,True,102.0,2026-08-25T00:00:00.000Z,2026-09-12T07:57:26.050114+00:00
1.0,RESEARCH_PAPER,317,Lost in Compression: A Controlled Cross-Lingual Audit of Extractive Prompt Compressors,Mantas Lukauskas,https://arxiv.org/abs/2608.26175,https://arxiv.org/pdf/2608.26175.pdf,https://github.com/MantasLukauskas/lost-in-compression,2,https://huggingface.co/papers/2608.26175,4,Hugging Face Daily Papers,True,102.0,2026-07-27T00:00:00.000Z,2026-09-12T07:57:23.796929+00:00
1.0,RESEARCH_PAPER,318,RESCUE-BENCH: Towards Relation-Aware Multi-Party Emotional Support Conversation Systems,"Haichuan Hu, Yang Xiao, Mingni Tang, Jiawen Duan, Quanjun Zhang, Congqing He, Hao Zhang, Jiashuo Wang, Johan F. Hoorn, Wenjie Li",https://arxiv.org/abs/2609.09657,https://arxiv.org/pdf/2609.09657.pdf,https://github.com/Tomsawyerhu/RESCUE-bench,1,https://huggingface.co/papers/2609.09657,4,Hugging Face Daily Papers,True,101.0,2026-09-09T00:00:00.000Z,2026-09-12T07:57:11.679795+00:00
1.0,RESEARCH_PAPER,319,Graph Machine: Towards Better Pretraining via Edges,Lintai Hou,https://arxiv.org/abs/2609.02881,https://arxiv.org/pdf/2609.02881.pdf,https://github.com/lintaihou/gm2,1,https://huggingface.co/papers/2609.02881,4,Hugging Face Daily Papers,True,101.0,2026-09-02T00:00:00.000Z,2026-09-12T07:57:12.332546+00:00
1.0,RESEARCH_PAPER,320,ShallowStream: Index Shallow then Answer Deep for Streaming Video Understanding,"Jitai Hao, Ke Yang, Qiang Huang, Jun Yu",https://arxiv.org/abs/2609.02780,https://arxiv.org/pdf/2609.02780.pdf,https://github.com/CURRENTF/ShallowStream,1,https://huggingface.co/papers/2609.02780,4,Hugging Face Daily Papers,True,101.0,2026-09-02T00:00:00.000Z,2026-09-12T07:57:20.250967+00:00
1.0,RESEARCH_PAPER,321,GGSS: Geodesic-Gated Spherical Steering for Inference-Time Debiasing of Generative Vision-Language Models,"Yiqun Sun, Junyu Chen, Pengfei Wei, Lawrence B. Hsieh",https://arxiv.org/abs/2608.25375,https://arxiv.org/pdf/2608.25375.pdf,https://github.com/dukesun99/GGSS,1,https://huggingface.co/papers/2608.25375,4,Hugging Face Daily Papers,True,101.0,2026-08-26T04:58:40.000Z,2026-09-12T07:57:23.796923+00:00
1.0,RESEARCH_PAPER,322,Peer-Voted LLM-Agent Stress Tests Find Feed-Induced Lexical Convergence but No Reliable Matched-Exposure Advantage for Distributed Sources,"Rana Muhammad Usman, Dominic Williamson",https://arxiv.org/abs/2608.20438,https://arxiv.org/pdf/2608.20438.pdf,https://github.com/ranausmanai/synthetic-social-networks,1,https://huggingface.co/papers/2608.20438,4,Hugging Face Daily Papers,True,101.0,2026-08-20T00:00:00.000Z,2026-09-12T07:57:27.256823+00:00
1.0,RESEARCH_PAPER,323,What Else Needs Fixing? Exploring Cost-Effective Test-Time Compute for Revision Propagation in Artifacts Generated Through Conversation,Daisuke Kikuta,https://arxiv.org/abs/2609.03254,https://arxiv.org/pdf/2609.03254.pdf,https://github.com/ntt-dkiku/llm-revision-propagation,0,https://huggingface.co/papers/2609.03254,4,Hugging Face Daily Papers,True,100.0,2026-09-03T00:00:00.000Z,2026-09-12T07:57:12.924611+00:00
1.0,RESEARCH_PAPER,324,The Laws of Context Allocation: Causal Measurement and Closed-Loop Orchestration in Generative Search,"Peiyang Liu, Xi Wang, Di Liang, Wei Ye",https://arxiv.org/abs/2608.23252,https://arxiv.org/pdf/2608.23252.pdf,https://github.com/PeiYangLiu/ascp,0,https://huggingface.co/papers/2608.23252,4,Hugging Face Daily Papers,True,100.0,2026-08-24T00:00:00.000Z,2026-09-12T07:57:26.676604+00:00
1.0,RESEARCH_PAPER,325,RenderFormer-V2: Neural Rendering with Heterogeneous Scene Primitives,"Chong Zeng, Yue Dong, Pieter Peers, Lvmin Zhang, Maneesh Agrawala",https://arxiv.org/abs/2609.05738,https://arxiv.org/pdf/2609.05738.pdf,https://github.com/iamNCJ/RenderFormer-Studio,16,https://huggingface.co/papers/2609.05738,3,Hugging Face Daily Papers,True,91.0,2026-09-04T00:00:00.000Z,2026-09-12T07:57:12.332562+00:00
1.0,RESEARCH_PAPER,326,Real-World Knowledge-Guided Change Data Synthesis for Remote Sensing,"Yaoyi Qi, Xingxing Weng, Chao Pang, Yongkang Cui, Xiangyu Hao, Xiaokang Zhang, Guibo Zhu, Gui-Song Xia",https://arxiv.org/abs/2608.24263,https://arxiv.org/pdf/2608.24263.pdf,https://github.com/LINGQI711/KnowChange,15,https://huggingface.co/papers/2608.24263,3,Hugging Face Daily Papers,True,90.0,2026-08-25T00:00:00.000Z,2026-09-12T07:57:20.250976+00:00
1.0,RESEARCH_PAPER,327,FlavourBench: Ranking Frontier Language Models with Executable Culinary Ground Truth,"Josef Chen, Erim Hayretci",https://arxiv.org/abs/2608.20574,https://arxiv.org/pdf/2608.20574.pdf,https://github.com/josefchen/flavourbench,5,https://huggingface.co/papers/2608.20574,3,Hugging Face Daily Papers,True,80.0,2026-08-20T00:00:00.000Z,2026-09-12T07:57:27.256830+00:00
1.0,RESEARCH_PAPER,328,Towards Real-Time and Adaptable LiDAR Scene Completion,"Azhar Hussian, Martin Vossiek, Vasileios Belagiannis",https://arxiv.org/abs/2608.16490,https://arxiv.org/pdf/2608.16490.pdf,https://github.com/AzharSindhi/RapidLiDAR,5,https://huggingface.co/papers/2608.16490,3,Hugging Face Daily Papers,True,80.0,2026-08-17T00:00:00.000Z,2026-09-12T07:57:28.966647+00:00
1.0,RESEARCH_PAPER,329,PlannerForge: LLM Agents for Scenario-Based Testing of Motion Planners in Autonomous Driving,"Yuan Gao, Sebastian Müller, Mattia Piccinini, Marc Kaufeld, Yuchen Zhang, Finn Rasmus Schäfer, Qunying Song, Johannes Betz",https://arxiv.org/abs/2609.08965,https://arxiv.org/pdf/2609.08965.pdf,https://github.com/TUM-AVS/PlannerForge,3,https://huggingface.co/papers/2609.08965,3,Hugging Face Daily Papers,True,78.0,2026-09-08T00:00:00.000Z,2026-09-12T07:57:11.679818+00:00
1.0,RESEARCH_PAPER,330,Evaluating Music Context Preservation: A Multi-facet Framework for Music Editing Systems,"Yash Vishe, Eric Xue, Xunyi Jiang, Zachary Novack, Junda Wu, Julian McAuley, Xin Xu",https://arxiv.org/abs/2512.14629,https://arxiv.org/pdf/2512.14629.pdf,https://github.com/Yashvishe13/MuseCPEval,2,https://huggingface.co/papers/2512.14629,3,Hugging Face Daily Papers,True,77.0,2026-08-18T00:00:00.000Z,2026-09-12T07:57:28.966639+00:00
1.0,RESEARCH_PAPER,331,Difficulty-Adaptive Tree-Structured Policy Optimization for Expanding Reasoning Coverage in RLVR,"Youngjun Yu, Sanghwan Jang, Hwanjo Yu",https://arxiv.org/abs/2609.08650,https://arxiv.org/pdf/2609.08650.pdf,https://github.com/colin31472/DATPO,1,https://huggingface.co/papers/2609.08650,3,Hugging Face Daily Papers,True,76.0,2026-09-08T00:00:00.000Z,2026-09-12T07:57:11.679825+00:00
1.0,RESEARCH_PAPER,332,Replacing Training with Memory: Listwise Selection for Text-to-SQL,"Yeonseok Jeong, Soyoung Yoon, Seongjun Lee, Seung-won Hwang",https://arxiv.org/abs/2609.00834,https://arxiv.org/pdf/2609.00834.pdf,https://github.com/ldilab/MAP-SQL,1,https://huggingface.co/papers/2609.00834,3,Hugging Face Daily Papers,True,76.0,2026-09-01T00:00:00.000Z,2026-09-12T07:57:21.962904+00:00
1.0,RESEARCH_PAPER,333,Sparse Readout Prism: Explaining Logit-Lens Scores in Features Instead of Tokens,"Matteo He, William F. Shen, Xinchi Qiu, Nicholas D. Lane",https://arxiv.org/abs/2609.01936,https://arxiv.org/pdf/2609.01936.pdf,https://github.com/hematteo/sparse-readout-prism,1,https://huggingface.co/papers/2609.01936,3,Hugging Face Daily Papers,True,76.0,2026-09-01T00:00:00.000Z,2026-09-12T07:57:21.962911+00:00
1.0,RESEARCH_PAPER,334,Does Imitation Learning Preserve Temporal Robustness in Dexterous Manipulation? An Expert-Learner Comparison Across Task Execution Speeds,"Clinton Enwerem, John S. Baras, Calin Belta",https://arxiv.org/abs/2609.01453,https://arxiv.org/pdf/2609.01453.pdf,https://github.com/coenwerem/parcelstow,0,https://huggingface.co/papers/2609.01453,3,Hugging Face Daily Papers,True,75.0,2026-09-01T00:00:00.000Z,2026-09-12T07:57:22.572826+00:00
1.0,RESEARCH_PAPER,335,"Tomatoes, Potatoes, and Onions: Questioning the Need for Faces in Face Presentation Attack Detection","Guray Ozgur, Fadi Boutros, Naser Damer",https://arxiv.org/abs/2608.21455,https://arxiv.org/pdf/2608.21455.pdf,https://github.com/gurayozgur/TPO,0,https://huggingface.co/papers/2608.21455,3,Hugging Face Daily Papers,True,75.0,2026-08-20T00:00:00.000Z,2026-09-12T07:57:26.676640+00:00
1.0,RESEARCH_PAPER,336,Temporal Multi-Signal Fusion for Token-Level Hallucination Detection,Igor Itkin,https://arxiv.org/abs/2608.18115,https://arxiv.org/pdf/2608.18115.pdf,https://github.com/YehudaItkin/temporal-hallucination-detection,0,https://huggingface.co/papers/2608.18115,3,Hugging Face Daily Papers,True,75.0,2026-06-30T00:00:00.000Z,2026-09-12T07:57:28.966654+00:00
1.0,RESEARCH_PAPER,337,Learning 3D Editing without Paired Supervision via Generative Prior Distillation,"Hao Wen, Weibin Yun, Hongxing Fan, Haotian Lu, Rui Chen, Zehuan Huang, Lu Sheng",https://arxiv.org/abs/2609.04942,https://arxiv.org/pdf/2609.04942.pdf,https://github.com/thiamine128/PriorEdit3D,5,https://huggingface.co/papers/2609.04942,2,Hugging Face Daily Papers,True,55.0,2026-09-04T00:00:00.000Z,2026-09-12T07:57:12.332569+00:00
1.0,RESEARCH_PAPER,338,CardioState-JEPA: Delay-Aware Cross-Modal Learning of a Shared Cardiac Representation,"Hamza Shafiq, Hung Manh Pham, Bin Zhu, Pan Zhou, Jun Hu, Aaqib Saeed",https://arxiv.org/abs/2608.12944,https://arxiv.org/pdf/2608.12944.pdf,https://github.com/hamzashafiq28/CardioState-Jepa,4,https://huggingface.co/papers/2608.12944,2,Hugging Face Daily Papers,True,54.0,2026-08-13T00:00:00.000Z,2026-09-12T07:57:29.577289+00:00
1.0,RESEARCH_PAPER,339,MemUse: Moving Memory Evaluation from Direct QA to Natural Integration in Long-Term Human-AI Conversation,"Ryuichi Sumida, Koji Inoue, Tatsuya Kawahara",https://arxiv.org/abs/2608.24189,https://arxiv.org/pdf/2608.24189.pdf,https://github.com/ryuichi-sumida/memuse,3,https://huggingface.co/papers/2608.24189,2,Hugging Face Daily Papers,True,53.0,2026-08-25T00:00:00.000Z,2026-09-12T07:57:26.050136+00:00
