schemaVersion,recordType,source.name,source.url,product_name,content.startupName,content.pricingModel,category,description,collectedAt
1.0,PRODUCT,Awesome Generative AI Directory,https://github.com/pathwaycom/llm-app,LLM App,LLM App,FREE,Generative AI Application,Open-source Python library to build real-time LLM-enabled data pipeline.,2026-09-12T07:57:10.568363+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://cursor.com/,Cursor,Anysphere (Cursor),FREEMIUM,Generative AI Application,"Cursor is the IDE of the future, built for pair-programming with Powerful AI.",2026-09-12T07:57:10.568461+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://github.com/ExtensityAI/symbolicai,SymbolicAI,SymbolicAI,FREE,Generative AI Application,A neuro-symbolic framework for building applications with LLMs at the core.,2026-09-12T07:57:10.568486+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://vanna.ai/,Vanna.ai,Vanna.ai,FREE,Generative AI Application,An open-source Python RAG framework for SQL generation and related functionality. [#opensource](https://github.com/vanna-ai/vanna),2026-09-12T07:57:10.568509+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://github.com/agenta-ai/agenta,agenta,Agenta,FREE,Generative AI Application,"An open-source end-to-end LLMOps platform for prompt engineering, evaluation, and deployment. #opensource",2026-09-12T07:57:10.568563+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://www.together.ai/,Together AI,Together AI,FREEMIUM,Generative AI Application,"Train, fine-tune-and run inference on AI models blazing fast, at low cost, and at production scale.",2026-09-12T07:57:10.568586+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://gitingest.com/,Gitingest,Gitingest,FREE,Generative AI Application,Turn any Git repository into a simple text digest of its codebase so it can be fed into any LLM. [#opensource](https://github.com/cyclotruc/gitingest),2026-09-12T07:57:10.568611+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://repomix.com/,Repomix,Repomix,FREE,Generative AI Application,Pack your codebase into AI-friendly formats. [#opensource](https://github.com/yamadashy/repomix),2026-09-12T07:57:10.568633+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://github.com/ggml-org/llama.cpp,llama.cpp,Llama.Cpp,FREE,Generative AI Application,Inference of Meta's LLaMA model (and others) in pure C/C++. #opensource,2026-09-12T07:57:10.568661+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://github.com/microsoft/BitNet,bitnet.cpp,Bitnet.Cpp,FREE,Generative AI Application,"Official inference framework for 1-bit LLMs, by Microsoft. [#opensource](https://github.com/microsoft/BitNet)",2026-09-12T07:57:10.568687+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://openrouter.ai/,OpenRouter,OpenRouter,FREE,Generative AI Application,A unified interface for LLMs. [#opensource](https://github.com/OpenRouterTeam),2026-09-12T07:57:10.568707+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://github.com/ludwig-ai/ludwig,Ludwig,Ludwig,FREE,Generative AI Application,A low-code framework for building custom AI models like LLMs and other deep neural networks. [#opensource](https://github.com/ludwig-ai/ludwig),2026-09-12T07:57:10.568729+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://unsloth.ai,Unsloth,Unsloth,FREE,Generative AI Application,A Python library for fine-tuning LLMs [#opensource](https://github.com/unslothai/unsloth).,2026-09-12T07:57:10.568755+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://github.com/openlit/openlit,OpenLIT,OpenLIT,FREE,Generative AI Application,Open-source GenAI and LLM observability platform native to OpenTelemetry with traces and metrics. #opensource,2026-09-12T07:57:10.568781+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://helicone.ai/,Helicone AI,Helicone AI,FREE,Generative AI Application,"Open-source LLM observability platform for logging, monitoring, and debugging AI applications. [#opensource](https://github.com/Helicone/helicone)",2026-09-12T07:57:10.568808+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://www.getwren.ai/oss,Wren AI,Wren AI,FREE,Generative AI Application,An open-source text-to-SQL and generative BI agent with a semantic layer. [#opensource](https://github.com/Canner/WrenAI),2026-09-12T07:57:10.568835+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://cleanlab.ai/tlm/,Cleanlab,Cleanlab,FREEMIUM,Generative AI Application,An API for detecting and scoring hallucinations in LLM outputs.,2026-09-12T07:57:10.568858+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://github.com/comet-ml/opik,Opik,Opik,FREE,Generative AI Application,"An open-source platform for tracing, evaluating, and monitoring LLM applications. [#opensource](https://github.com/comet-ml/opik)",2026-09-12T07:57:10.568881+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://mlflow.org/,MLflow,MLflow,FREE,Generative AI Application,"An open-source platform for tracking ML experiments, evaluating models and prompts, deploying models, and adding LLM observability. [#opensource](https://github.com/mlflow/mlflow)",2026-09-12T07:57:10.568933+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://github.com/rehydra-ai/rehydra-sdk,rehydra,Rehydra,FREE,Generative AI Application,A zero-trust SDK for anonymizing PII locally before sending prompts to LLMs and seamlessly rehydrating the response.,2026-09-12T07:57:10.568958+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://manifest.build,Manifest,Manifest,FREE,Generative AI Application,"An open-source LLM router that routes agent requests to the most cost-effective model, with usage limits and model benchmarking. [#opensource](https://github.com/mnfst/manifest)",2026-09-12T07:57:10.569012+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://github.com/i18n-actions/ai-i18n,ai-i18n,Ai-I18N,FREE,Generative AI Application,"A GitHub Action that uses LLMs (Claude, GPT, Ollama) to automatically translate i18n localization files. #opensource",2026-09-12T07:57:10.569034+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://groq.com/,Groq,Groq,FREE,Generative AI Application,"A cloud inference API for running open-source LLMs, powered by custom LPU hardware.",2026-09-12T07:57:10.569057+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://modelcontextprotocol.io/,Model Context Protocol,Model Context Protocol,FREE,Generative AI Application,An open standard for connecting AI models to external tools and data sources. [MCP Registry](https://registry.modelcontextprotocol.io/) [#opensource](https://github.com/modelcontextprotocol/modelcontextprotocol),2026-09-12T07:57:10.569084+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://github.com/steel-dev/steel-browser,Steel Browser,Steel Browser,FREE,Generative AI Application,"An open-source browser sandbox and automation infrastructure for AI agents, with session management, screenshots, PDFs, proxies, and anti-bot tooling. #opensource",2026-09-12T07:57:10.569108+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://github.com/maximhq/bifrost,Bifrost,Bifrost,FREE,Generative AI Application,"An open-source LLM gateway with routing, load balancing, guardrails, and observability for 1000+ models. #opensource",2026-09-12T07:57:10.569132+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://platform.openai.com/playground,OpenAI Playground,OpenAI Playground,FREEMIUM,Generative AI Application,"Explore resources, tutorials, API docs, and dynamic examples.",2026-09-12T07:57:10.569159+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://aistudio.google.com/,Google AI Studio,Google AI Studio,FREEMIUM,Generative AI Application,A web-based tool to prototype with Gemini and experimental models.,2026-09-12T07:57:10.569187+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://github.com/marketplace/models,GitHub Models,GitHub Models,FREE,Generative AI Application,Find and experiment with AI models to develop a generative AI application.,2026-09-12T07:57:10.569209+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://github.com/ollama/ollama,Ollama,Ollama,FREE,Generative AI Application,Get up and running with large language models locally.,2026-09-12T07:57:10.569229+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://github.com/open-webui/open-webui,Open WebUI,Open WebUI,FREE,Generative AI Application,"An extensible, feature-rich, and user-friendly self-hosted AI platform designed to operate entirely offline. #opensource",2026-09-12T07:57:10.569252+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://jan.ai/,Jan,Jan,FREE,Generative AI Application,"Run LLMs like Mistral or Llama2 locally and offline on your computer, or connect to remote AI APIs. [#opensource](https://github.com/janhq/jan)",2026-09-12T07:57:10.569282+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://msty.ai/,Msty,Msty,FREEMIUM,Generative AI Application,A straightforward and powerful interface for local and online AI models.,2026-09-12T07:57:10.569305+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://pygpt.net/,PyGPT,PyGPT,FREEMIUM,Generative AI Application,"Personal desktop AI assistant with chat, vision, agents, image generation, tools and commands, voice control and more. #opensource",2026-09-12T07:57:10.569334+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://llm.datasette.io/,LLM,Llm,FREE,Generative AI Application,"A CLI utility and Python library for interacting with Large Language Models, remote and local. [#opensource](https://github.com/simonw/llm)",2026-09-12T07:57:10.569359+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://lmstudio.ai,LM Studio,LM Studio,FREEMIUM,Generative AI Application,Download and run local LLMs on your computer.,2026-09-12T07:57:10.569385+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://runthisllm.com,RunThisLLM,RunThisLLM,FREEMIUM,Generative AI Application,See which LLMs you can run on your hardware.,2026-09-12T07:57:10.569407+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://github.com/alichherawalla/off-grid-mobile-ai,off-grid-mobile,Off-Grid-Mobile,FREE,Generative AI Application,"React Native app for running LLMs, vision models, and Stable Diffusion on-device on iOS and Android without internet access. #opensource",2026-09-12T07:57:10.569461+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://github.com/raullenchai/Rapid-MLX,Rapid-MLX,Rapid-MLX,FREE,Generative AI Application,"OpenAI-compatible local LLM inference server optimized for Apple Silicon, with tool calling, reasoning, vision, and structured output support. #opensource",2026-09-12T07:57:10.569484+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://github.com/Significant-Gravitas/AutoGPT,Auto-GPT,Auto-GPT,FREE,Generative AI Application,An experimental open-source attempt to make GPT-4 fully autonomous.,2026-09-12T07:57:10.569506+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://github.com/yoheinakajima/babyagi,babyagi,Babyagi,FREE,Generative AI Application,An AI-powered task management system.,2026-09-12T07:57:10.569549+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://github.com/reworkd/AgentGPT,AgentGPT,AgentGPT,FREE,Generative AI Application,"Assemble, configure, and deploy autonomous AI Agents in your browser.",2026-09-12T07:57:10.569573+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://github.com/AntonOsika/gpt-engineer,GPT Engineer,GPT Engineer,FREE,Generative AI Application,"Specify what you want it to build, the AI asks for clarification, and then builds it.",2026-09-12T07:57:10.569597+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://github.com/mshumer/gpt-prompt-engineer,GPT Prompt Engineer,GPT Prompt Engineer,FREE,Generative AI Application,"Automated prompt engineering. It generates, tests, and ranks prompts to find the best ones.",2026-09-12T07:57:10.569623+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://github.com/FoundationAgents/MetaGPT,MetaGPT,MetaGPT,FREE,Generative AI Application,"The Multi-Agent Framework: Given one line requirement, return PRD, design, tasks, repo.",2026-09-12T07:57:10.569645+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://github.com/microsoft/autogen,AutoGen,AutoGen,FREE,Generative AI Application,AutoGen is a framework that enables the development of LLM applications using multiple agents that can converse with each other to solve tasks.,2026-09-12T07:57:10.569669+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://github.com/Pythagora-io/gpt-pilot,GPT Pilot,GPT Pilot,FREE,Generative AI Application,Dev tool that writes scalable apps from scratch while the developer oversees the implementation.,2026-09-12T07:57:10.569692+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://devin.ai/,Devin,Devin,FREEMIUM,Generative AI Application,An autonomous AI software engineer by Cognition Labs.,2026-09-12T07:57:10.569718+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://github.com/OpenHands/OpenHands,OpenHands,OpenHands,FREE,Generative AI Application,An autonomous agent designed to navigate the complexities of software engineering. #opensource,2026-09-12T07:57:10.569750+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://github.com/stitionai/devika,Davika,Davika,FREE,Generative AI Application,An agentic AI software engineer. #opensource,2026-09-12T07:57:10.569772+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://n8n.io/,n8n,N8N,FREEMIUM,Generative AI Application,A workflow automation platform that combines AI capabilities with business process automation.,2026-09-12T07:57:10.569796+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://www.sauna.ai,Sauna,Sauna,FREEMIUM,Generative AI Application,"An AI assistant built for compounding context. It learns your taste, detects hidden patterns, augments your brain context and works proactively.",2026-09-12T07:57:10.569822+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://code.claude.com,Claude Code,Claude Code,FREEMIUM,Generative AI Application,Anthropic's agentic coding tool that lives in your terminal and helps you turn ideas into code.,2026-09-12T07:57:10.569845+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://geminicli.com,Gemini CLI,Gemini CLI,FREE,Generative AI Application,An open-source AI agent that brings the power of Gemini directly into your terminal. [#opensource](https://github.com/google-gemini/gemini-cli),2026-09-12T07:57:10.569873+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://opencode.ai,OpenCode,OpenCode,FREE,Generative AI Application,The open-source AI coding agent. [#opensource](https://github.com/anomalyco/opencode),2026-09-12T07:57:10.569898+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://mastra.ai,Mastra,Mastra,FREE,Generative AI Application,"A TypeScript framework for building AI agents, workflows, and applications. [#opensource](https://github.com/mastra-ai/mastra)",2026-09-12T07:57:10.569922+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://openclaw.ai,OpenClaw,OpenClaw,FREE,Generative AI Application,A personal AI assistant you run on your own devices. [#opensource](https://github.com/openclaw/openclaw),2026-09-12T07:57:10.569973+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://www.moltbook.com,moltbook,Moltbook,FREEMIUM,Generative AI Application,A social network for AI agents.,2026-09-12T07:57:10.569996+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://www.agentmail.to,AgentMail,AgentMail,FREEMIUM,Generative AI Application,Email inboxes for AI agents.,2026-09-12T07:57:10.570022+00:00
1.0,PRODUCT,Awesome Generative AI Directory,https://openwork.bot,Openwork,Openwork,FREEMIUM,Generative AI Application,"AI agents hire each other, complete work, verify outcomes, and earn tokens.",2026-09-12T07:57:10.570045+00:00
